ID insecte	ID collection	Habitat	Espece	Groupe d'especes	Ordre	Presence
181999	40073	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
180192	40087	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
180194	40087	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
180195	40087	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
180404	40129	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
181875	40420	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
182011	40467	urbain	|Les Halictes (mâles) Halictidae|	Halictes mâles	Hymenoptere	1
142192	33194	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
143365	33525	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
143977	33696	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
144806	33881	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
148701	34638	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
149081	34712	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
149265	34752	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
149422	34782	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
150688	35019	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
150692	35019	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
151119	35132	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
152235	35444	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
152321	35465	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
152447	35496	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
152460	35500	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
153052	35527	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
152719	35540	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
153337	35638	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
153370	35645	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
153692	35711	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
153698	35711	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
154738	35869	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
154807	35882	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
155031	35919	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
155199	35952	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
155213	35954	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
155214	35954	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
155996	36100	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156303	36163	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156304	36163	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156397	36180	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156418	36185	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156434	36188	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
156776	36237	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157527	36375	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157528	36375	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157529	36375	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157722	36400	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157833	36429	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
157997	36448	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
158723	36616	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
159279	36691	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
159281	36691	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
169581	38268	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
170002	38333	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
170170	38377	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
171281	38572	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
171282	38572	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
172095	38704	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
174558	39085	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
176202	39344	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
177343	39509	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
177344	39509	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
177531	39536	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
177688	39571	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
178454	39714	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
180405	40129	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
180609	40168	naturel	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
180632	40174	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
180963	40234	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
181876	40420	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
182384	40596	urbain	|Les Megachiles Megachile|	Megachiles	Hymenoptere	1
161449	36999	urbain	|Les Megachiles a  pattes blanches (mâles) Megachile|	Megachiles	Hymenoptere	1
170001	38333	urbain	|Les Megachiles a  pattes blanches (mâles) Megachile|	Megachiles	Hymenoptere	1
140378	32685	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
140581	32744	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
140963	32866	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141257	32954	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141532	33030	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141633	33051	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142480	33278	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142938	33408	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143215	33483	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143243	33492	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143244	33492	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143372	33527	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143373	33527	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143434	33547	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143502	33572	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143543	33586	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143544	33586	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143894	33672	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143979	33696	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
144055	33721	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
144064	33726	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
144308	33778	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
144702	33847	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
145417	34009	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
145576	34031	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
145694	34072	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147083	34319	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147101	34319	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147031	34343	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147032	34343	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147900	34486	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147969	34495	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
149080	34712	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
149103	34717	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
149266	34752	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
150982	35100	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
150983	35100	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
151241	35114	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
151051	35117	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
152133	35413	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
154808	35882	naturel	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
155109	35931	urbain	|Les Osmies noir et roux (femelles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
140350	32679	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
140825	32817	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
140900	32843	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141004	32880	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141531	33030	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141634	33051	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
141909	33114	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142157	33184	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142477	33278	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142478	33278	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142479	33278	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142585	33303	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142669	33324	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
142670	33324	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143216	33483	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143222	33485	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143374	33527	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143496	33567	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143545	33586	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143626	33606	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143741	33635	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
143745	33635	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
145033	33928	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
145695	34072	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
146251	34184	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
146483	34236	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
146528	34246	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
147901	34486	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
148364	34556	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
149102	34717	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
150211	34931	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
152070	35088	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
150984	35100	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
152132	35413	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
154133	35777	urbain	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
154809	35882	naturel	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
157113	36282	grande(s) culture(s)	|Les Osmies noir et roux (mâles) Osmia cornuta et autres|	Megachiles	Hymenoptere	1
159328	36699	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
161269	36972	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
162139	37115	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
165088	37571	grande(s) culture(s)	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
168587	38107	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
168837	38125	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
169007	38168	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
173053	38857	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
173608	38927	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
173940	38973	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
175056	39186	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
176472	39382	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
179315	39898	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
179438	39927	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
179694	39980	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
180142	40073	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
180917	40226	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
181877	40420	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
182456	40624	urbain	|Le Sphegien noir a  ailes fumees Isodontia mexicana|	Sphegiens noirs a ailes fumees	Hymenoptere	1
145336	33998	grande(s) culture(s)	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
148250	34542	grande(s) culture(s)	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
148919	34679	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
149431	34781	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
151715	35319	urbain	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152217	35432	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
153059	35527	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
153070	35527	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152671	35533	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152672	35533	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152864	35567	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152866	35567	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
152868	35567	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
155674	36033	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
155964	36091	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
156871	36247	grande(s) culture(s)	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
157165	36295	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
157311	36308	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
157699	36393	grande(s) culture(s)	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
158273	36513	urbain	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
158696	36604	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
161529	37012	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
161891	37069	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
165596	37641	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
168089	38025	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
168160	38035	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
168393	38069	urbain	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
168411	38072	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
168459	38082	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
169592	38270	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
172461	38763	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
172462	38763	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
173917	38971	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
175474	39246	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
175486	39250	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
175790	39286	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
178516	39735	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
178725	39798	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
178817	39819	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
178884	39825	naturel	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
181295	40306	grande(s) culture(s)	|Les Tenthredes noir et jaune Tenthredo et autres|	Tenthredes noir et jaune	Hymenoptere	1
140171	32623	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140214	32634	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140347	32679	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140612	32755	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140639	32763	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140827	32817	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140829	32817	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140875	32837	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140882	32839	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140933	32849	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
143205	33478	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
145034	33928	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
147108	34352	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
149802	34848	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
151052	35117	naturel	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
152128	35413	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
153708	35711	naturel	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
153886	35740	naturel	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
154057	35759	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
154613	35832	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
155103	35931	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
155987	36095	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
156983	36265	naturel	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
158627	36579	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
168781	38132	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
174319	39040	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
182385	40596	urbain	|Le Xylocope violet (mâle) Xylocopa violacea|	Xylocopes	Hymenoptere	1
140346	32679	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
140579	32744	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
140589	32748	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
140850	32826	naturel	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
143066	33445	grande(s) culture(s)	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
143067	33445	grande(s) culture(s)	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
143118	33451	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
143539	33586	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
143908	33677	naturel	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
147351	34407	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
151243	35114	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
152220	35442	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
153339	35638	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
153929	35748	grande(s) culture(s)	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
154611	35832	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
154612	35832	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
154617	35832	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
155198	35952	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
155620	36037	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
155988	36095	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
155990	36097	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
155995	36100	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
156399	36180	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
156433	36188	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
156774	36237	naturel	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
157462	36349	grande(s) culture(s)	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
157837	36429	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
159278	36691	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
161447	36999	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
161448	36999	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
170011	38333	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
170013	38337	urbain	|Les Xylocopes Xylocopa|	Xylocopes	Hymenoptere	1
